Ticker,Company Name,Theme,Sub Theme,Assignment,Market Cap,1W Price Change %,1M Price Change %,3M Price Change %,Sub Market Cap
SMR,Nuscale Power Corp,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary,,-0.0152,0.1187,-0.2061,
SMR,Nuscale Power Corp,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary,,-0.0152,0.1187,-0.2061,
SMTC,Semtech Corp,Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Primary,,-0.216,-0.0398,-0.2288,
SN,"Sharkninja, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,-0.0034,0.2314,0.6334,
SNA,Snap-On Inc,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0107,-0.0178,0.0826,
SNAP,Snap Inc,E-commerce,E-commerce - Online Marketplaces & Recommerce,Primary,,0.0676,0.2713,-0.0332,
SNAP,Snap Inc,Artificial Intelligence,"AI - Ads, Search & Recommendations",Secondary,,0.0676,0.2713,-0.0332,
SNDK,Sandisk Corp,Semiconductors,Semis - Memory & Storage,Primary,,-0.1644,0.0394,0.0098,
SNDK,Sandisk Corp,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Secondary,,-0.1644,0.0394,0.0098,
SNDR,"Schneider National, Inc.",Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary,,-0.0431,-0.0737,0.0459,
SNOW,Snowflake Inc.,Cloud Computing,Cloud - Hyperscalers & Platforms,Primary,,-0.0222,0.2041,0.8744,
SNOW,Snowflake Inc.,Big Data & Analytics,"Big Data - Analytics, AI Platforms & BI",Secondary,,-0.0222,0.2041,0.8744,
SNPS,Synopsys Inc,Semiconductors,Semis - EDA Tools & Design Software,Primary,,-0.0453,0.0563,-0.2482,
SNPS,Synopsys Inc,Industrial Automation & Robotics,Automation - Industrial Software & Digital Twin,Secondary,,-0.0453,0.0563,-0.2482,
SNX,TD Synnex Corp,Industrials & Construction,Industrials - Distribution & Rental Services,Primary,,-0.0767,0.003,0.0286,
SNX,TD Synnex Corp,Hardware,Hardware - Data Center Infrastructure & Servers,Secondary,,-0.0767,0.003,0.0286,
SO,Southern Co,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,,-0.0237,-0.0659,-0.0392,
SO,Southern Co,Energy - Renewable,Energy Clean - Utilities & Clean Power Operators,Secondary,,-0.0237,-0.0659,-0.0392,
SOFI,"Sofi Technologies, Inc.",FinTech & Digital Finance,FinTech - Digital Banking & Neobanks,Primary,,-0.0038,0.1081,0.1677,
SOFI,"Sofi Technologies, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Secondary,,-0.0038,0.1081,0.1677,
SOLS,"Solstice Advanced Materials, Inc.",Industrials & Construction,Industrials - Chemicals & Advanced Materials,Primary,,-0.1149,-0.0856,-0.3223,
SOLS,"Solstice Advanced Materials, Inc.",Nanotechnology,NanoTech - Consumer & Industrial Products,Secondary,,-0.1149,-0.0856,-0.3223,
SOLV,Solventum Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,,0.051,0.1697,0.1877,
SON,Sonoco Products Co,Environmental Sustainability,Environmental - Waste Management & Recycling,Primary,,0.013,-0.0034,0.1754,
SONO,Sonos Inc,Smart Home & IoT,Smart Home - Connected Devices & Appliances,Primary,,-0.0026,0.049,-0.0064,
SONO,Sonos Inc,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Secondary,,-0.0026,0.049,-0.0064,
SONY,Sony Group Corp,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Primary,,0.0236,0.1563,0.0958,
SOUN,"Soundhound Ai, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Primary,,-0.0057,0.1364,-0.1432,
SOUN,"Soundhound Ai, Inc.",Smart Home & IoT,Smart Home - Automation & Control Systems,Secondary,,-0.0057,0.1364,-0.1432,
SPCB,Supercom Ltd,Cybersecurity,"Cybersecurity - Identity, Biometrics & Access Management",Primary,,-0.0252,0.0093,-0.0191,
SPCE,"Virgin Galactic Holdings, Inc",Space Tech,"Space - Infrastructure, Exploration & Launch",Primary,,-0.0415,0.2048,-0.0741,
SPG,Simon Property Group Inc /De/,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,,-0.0042,-0.0394,0.0917,
SPGI,S&P Global Inc.,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,,0.0606,0.0212,0.1047,
SPIR,"Spire Global, Inc.",Defense & Aerospace,Defense - Space Technology & Satellite Services,Primary,,0.0095,0.2621,-0.3445,
SPIR,"Spire Global, Inc.",Space Tech,Space - Data Analytics & Earth Observation,Secondary,,0.0095,0.2621,-0.3445,
SPOT,Spotify Technology S.A.,Digital Entertainment & Media,Entertainment - Video Streaming,Primary,,0.0921,0.1143,0.0346,
SPWR,SunPower Inc. -,Energy - Renewable,Energy Clean - Solar,Primary,,0.3106,-0.4073,-0.7449,
SPXC,"SPX Technologies, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0769,-0.0871,-0.0332,
SPXC,"SPX Technologies, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,,-0.0769,-0.0871,-0.0332,
SQM,Chemical & Mining Co Of Chile Inc,Energy - Renewable,Energy Clean - Materials & Critical Metals,Primary,,0.0963,0.1979,0.0268,
SQM,Chemical & Mining Co Of Chile Inc,Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Secondary,,0.0963,0.1979,0.0268,
SR,Spire Inc.,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,,0.001,-0.0109,-0.0433,
SR,Spire Inc.,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,,0.001,-0.0109,-0.0433,
SRAD,Sportradar Group Ag,Digital Entertainment & Media,"Entertainment - Sports Betting, Wagering & Prediction Markets",Primary,,-0.0023,-0.0833,0.0054,
SRAD,Sportradar Group Ag,Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Secondary,,-0.0023,-0.0833,0.0054,
SRE,Sempra,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,,-0.0159,-0.0904,-0.0822,
SRE,Sempra,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,,-0.0159,-0.0904,-0.0822,
SSB,Southstate Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,,-0.0353,0.0148,0.137,
SSD,"Simpson Manufacturing Co., Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary,,-0.0427,-0.0328,0.0151,
SSYS,Stratasys Ltd.,Hardware,Hardware - Next-Gen & Specialty,Primary,,-0.1346,-0.0473,-0.1519,
SSYS,Stratasys Ltd.,Hardware,Hardware - Printing & Imaging,Secondary,,-0.1346,-0.0473,-0.1519,
ST,Sensata Technologies Holding Plc,Industrial Automation & Robotics,Automation - Industrial Sensors & Machine Vision,Primary,,-0.0862,-0.0796,-0.1342,
STAG,"Stag Industrial, Inc.",Real Estate & REITs,"Real Estate - E-Commerce, Warehousing & Logistics",Primary,,0.0068,-0.0988,-0.0191,
STE,Steris Plc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,,0.0353,0.1112,0.1016,
STEM,"Stem, Inc.",Energy - Renewable,Energy Clean - Batteries & Storage,Primary,,-0.1049,-0.0055,-0.4228,
STEM,"Stem, Inc.",Smart Home & IoT,Smart Home - Energy & Utilities,Secondary,,-0.1049,-0.0055,-0.4228,
STKH,Steakholder Foods Ltd.,Agriculture & FoodTech,Agriculture - Alternative Proteins,Primary,,-0.1212,1.7423,-0.2564,
STLD,Steel Dynamics Inc,Commodities - Metals,Comm Metals - Industrial & Base Metals,Primary,,-0.1119,-0.0722,-0.0427,
STLD,Steel Dynamics Inc,Commodities - Metals,Comm Metals - Recycling & Circular Materials,Secondary,,-0.1119,-0.0722,-0.0427,
STM,Stmicroelectronics N.V.,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,,-0.1154,-0.0425,-0.2611,
STM,Stmicroelectronics N.V.,Semiconductors,Semis - Emerging Technologies,Secondary,,-0.1154,-0.0425,-0.2611,
STRL,"Sterling Infrastructure, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Primary,,-0.1776,-0.2486,-0.3224,
STRL,"Sterling Infrastructure, Inc.",Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,,-0.1776,-0.2486,-0.3224,
STT,State Street Corp,Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary,,-0.011,0.0298,0.2463,
STWD,"Starwood Property Trust, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,,0.0031,-0.0139,-0.0304,
STX,Seagate Technology Holdings Plc,Semiconductors,Semis - Memory & Storage,Primary,,-0.2012,-0.067,-0.0215,
STX,Seagate Technology Holdings Plc,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Secondary,,-0.2012,-0.067,-0.0215,
STZ,"Constellation Brands, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,0.0539,0.0655,-0.0723,
SUI,Sun Communities Inc,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,,0.0171,0.0131,-0.0248,
SVM,Silvercorp Metals Inc,Commodities - Metals,Comm Metals - Precious Metals,Primary,,0.0612,0.3122,0.0704,
SW,Smurfit Westrock Plc,Industrials & Construction,Industrials - Packaging & Containers,Primary,,0.0184,0.0118,0.2913,
SWK,"Stanley Black & Decker, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0108,0.0794,0.3022,
SWK,"Stanley Black & Decker, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,,-0.0108,0.0794,0.3022,
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Semis - Wireless & Connectivity,Primary,,-0.0128,0.1104,-0.1817,
SWKS,"Skyworks Solutions, Inc.",Telecommunications,"Telecom - 5G, Wireless & Carriers",Secondary,,-0.0128,0.1104,-0.1817,
SWX,"Southwest Gas Holdings, Inc.",Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,,-0.0185,-0.0309,0.0032,
SWX,"Southwest Gas Holdings, Inc.",Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,,-0.0185,-0.0309,0.0032,
SYF,Synchrony Financial,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,,-0.009,0.1024,0.1188,
SYF,Synchrony Financial,FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Secondary,,-0.009,0.1024,0.1188,
SYK,Stryker Corp,Industrial Automation & Robotics,Robotics - Medical & Surgical Robotics,Primary,,-0.0117,-0.0074,0.0386,
SYK,Stryker Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Secondary,,-0.0117,-0.0074,0.0386,
SYM,Symbotic Inc.,Industrial Automation & Robotics,Automation - Factory & Process Automation Systems,Primary,,-0.0548,-0.003,-0.2591,
SYM,Symbotic Inc.,Industrial Automation & Robotics,Automation - Smart Logistics & Warehouse Automation,Secondary,,-0.0548,-0.003,-0.2591,
SYNA,Synaptics Inc,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Primary,,-0.1528,-0.171,-0.348,
SYNA,Synaptics Inc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Secondary,,-0.1528,-0.171,-0.348,
SYY,Sysco Corp,Agriculture & FoodTech,Agriculture - Agri-Food Processing & Distribution,Primary,,0.0246,0.009,0.1065,
T,At&T Inc.,Telecommunications,Telecom - Cloud & Edge Connectivity,Primary,,0.0409,0.0646,0.0306,
T,At&T Inc.,Telecommunications,"Telecom - 5G, Wireless & Carriers",Secondary,,0.0409,0.0646,0.0306,
TAL,Tal Education Group,Education Technology,Education - Digital Curriculum,Primary,,-0.0171,0.1146,0.175,
TAP,Molson Coors Beverage Co,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,,0.0552,0.0498,0.0224,
TBCH,Turtle Beach Corp,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Primary,,0.0286,0.0457,0.0161,
TCBI,"Texas Capital Bancshares, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,,-0.0306,-0.0126,-0.012,
TDC,Teradata Corp /De/,Big Data & Analytics,"Big Data - Analytics, AI Platforms & BI",Primary,,-0.0004,-0.0351,-0.177,
TDC,Teradata Corp /De/,Software,"Software - Data, Analytics & DevOps",Secondary,,-0.0004,-0.0351,-0.177,
TDG,Transdigm Group Inc,Defense & Aerospace,Defense - Next-Generation Aircraft & Maintenance,Primary,,-0.0313,-0.0304,-0.0119,
TDG,Transdigm Group Inc,Defense & Aerospace,Defense - Secure Defense Supply Chains,Secondary,,-0.0313,-0.0304,-0.0119,
TDOC,"Teladoc Health, Inc.",Healthcare & Biotech,"Healthcare - Digital Health, Telemedicine & Remote Care",Primary,,-0.052,-0.293,-0.0563,
TDUP,Thredup Inc.,E-commerce,E-commerce - Online Marketplaces & Recommerce,Primary,,-0.0175,-0.507,-0.345,
TDUP,Thredup Inc.,Consumer Goods & Retail,Consumer - Resale & Sharing Platforms,Secondary,,-0.0175,-0.507,-0.345,
TDY,Teledyne Technologies Inc,Industrial Automation & Robotics,Automation - Industrial Sensors & Machine Vision,Primary,,-0.0769,-0.046,0.0077,
TDY,Teledyne Technologies Inc,Industrial Automation & Robotics,Robotics - Sensors & Vision Systems,Secondary,,-0.0769,-0.046,0.0077,
TE,T1 Energy Inc.,Electric Vehicles & Mobility,EVs - Batteries & Materials,Primary,,-0.1148,-0.136,-0.4653,
TEAM,Atlassian Corp,Cloud Computing,Cloud - Horizontal SaaS & Cloud Applications,Primary,,0.082,0.972,1.0057,
TEAM,Atlassian Corp,Cloud Computing,Cloud - Hyperscalers & Platforms,Secondary,,0.082,0.972,1.0057,
TECH,Bio-Techne Corp,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Primary,,0.0,0.011,0.5016,
TECH,Bio-Techne Corp,Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Secondary,,0.0,0.011,0.5016,
TECK,Teck Resources Ltd,Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Primary,,0.0827,0.1663,0.1219,
TEL,Te Connectivity Plc,Hardware,Hardware - Industrial & IoT,Primary,,-0.0652,0.0013,0.0021,
TEM,"Tempus Ai, Inc.",Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Primary,,0.2814,0.55,0.4329,
TENB,"Tenable Holdings, Inc.",Cybersecurity,Cybersecurity - Cloud Security,Primary,,-0.0383,0.0524,0.3336,
TENB,"Tenable Holdings, Inc.",Software,"Software - Data, Analytics & DevOps",Secondary,,-0.0383,0.0524,0.3336,
TER,"Teradyne, Inc",Semiconductors,"Semis - Testing, Packaging & Assembly",Primary,,-0.1766,0.0428,0.018,
TER,"Teradyne, Inc",Industrial Automation & Robotics,Automation - Factory & Process Automation Systems,Secondary,,-0.1766,0.0428,0.018,
TEX,Terex Corp,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0217,-0.0541,0.1467,
TFC,Truist Financial Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,,-0.0327,-0.0086,0.0606,
TFII,Tfi International Inc.,Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary,,-0.0672,-0.0971,-0.0797,
TFPM,Triple Flag Precious Metals Corp.,Commodities - Metals,Comm Metals - Precious Metals,Primary,,0.0967,0.1953,0.1309,
TGT,Target Corp,E-commerce,E-commerce - Grocery & Local Commerce Platforms,Primary,,0.125,0.2516,0.363,
TGT,Target Corp,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Secondary,,0.125,0.2516,0.363,
THC,Tenet Healthcare Corp,Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,,0.053,0.1946,0.6031,
THG,"Hanover Insurance Group, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,,0.0242,0.0429,0.1714,
THO,"Thor Industries, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,,0.0229,0.036,0.0385,
THRM,Gentherm Inc,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary,,-0.0898,-0.0759,0.2049,
TJX,"TJX Companies, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,,-0.0672,-0.0847,-0.1081,
TJX,"TJX Companies, Inc.",Consumer Goods & Retail,Consumer - Apparel & E-Commerce Retail,Secondary,,-0.0672,-0.0847,-0.1081,
TKO,"TKO Group Holdings, Inc.",Digital Entertainment & Media,Entertainment - Video Streaming,Primary,,-0.0088,0.0709,0.014,
TKR,Timken Co,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,,-0.0812,-0.1292,0.0259,
TLN,Talen Energy Corp,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Primary,,-0.144,-0.1511,-0.1797,
TLRY,"Tilray Brands, Inc.",Healthcare & Biotech,"Healthcare - Regenerative Medicine, Psychedelics, Cannabis",Primary,,0.0536,0.2165,-0.1078,
TME,Tencent Music Entertainment Group,Digital Entertainment & Media,Entertainment - Video Streaming,Primary,,-0.0237,-0.0226,-0.017,
TMHC,Taylor Morrison Home Corp,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,,,,,
TMO,Thermo Fisher Scientific Inc.,Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,,0.0738,0.1064,0.404,
TMO,Thermo Fisher Scientific Inc.,Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Secondary,,0.0738,0.1064,0.404,
TMUS,"T-Mobile Us, Inc.",Telecommunications,"Telecom - 5G, Wireless & Carriers",Primary,,0.0139,0.014,-0.041,
TMUS,"T-Mobile Us, Inc.",Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Secondary,,0.0139,0.014,-0.041,
TNDM,Tandem Diabetes Care Inc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,,-0.0016,0.2979,0.4848,
TNGX,"Tango Therapeutics, Inc.",Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Primary,,-0.0308,-0.0796,0.211,
TNL,Travel + Leisure Co.,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,,-0.0077,-0.0126,0.1321,
TOL,"Toll Brothers, Inc.",Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,,0.0138,-0.0161,0.0996,
TOST,"Toast, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary,,0.0696,0.2641,0.5851,
TOST,"Toast, Inc.",Software,Software - Vertical SaaS Platforms,Secondary,,0.0696,0.2641,0.5851,
TPL,Texas Pacific Land Corp,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,,0.0351,-0.1096,-0.0697,
TPL,Texas Pacific Land Corp,Commodities - Energy,Comm Energy - Crude Oil,Secondary,,0.0351,-0.1096,-0.0697,
TPR,"Tapestry, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,,0.0243,-0.0732,-0.043,
TREX,"Trex Co, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary,,-0.0304,0.0884,0.2065,
TRGP,Targa Resources Corp,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary,,0.0587,0.0509,0.0682,
TRGP,Targa Resources Corp,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,,0.0587,0.0509,0.0682,
TRI,Thomson Reuters Corp /Can/,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,,0.1037,0.2128,0.2733,
TRMB,Trimble Inc.,Hardware,Hardware - Industrial & IoT,Primary,,0.0894,0.1467,0.0769,
TRMB,Trimble Inc.,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Secondary,,0.0894,0.1467,0.0769,
TRNO,Terreno Realty Corp,Real Estate & REITs,"Real Estate - E-Commerce, Warehousing & Logistics",Primary,,0.0107,-0.0519,0.0517,
TROW,Price T Rowe Group Inc,Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Primary,,0.0167,-0.0361,0.0992,
TRU,Transunion,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,,0.08,0.1109,0.205,
TRUP,"Trupanion, Inc.",FinTech & Digital Finance,FinTech - InsurTech & Embedded Insurance,Primary,,0.059,0.3239,0.4449,
TRV,"Travelers Companies, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,,0.0166,-0.0431,0.2142,
TSAT,Telesat Corp,Telecommunications,Telecom - Satellite & Space Communication,Primary,,-0.1658,0.1254,-0.2118,
TSAT,Telesat Corp,Space Tech,"Space - Infrastructure, Exploration & Launch",Secondary,,-0.1658,0.1254,-0.2118,
TSCO,Tractor Supply Co,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,,0.0358,0.158,0.1452,
TSCO,Tractor Supply Co,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Secondary,,0.0358,0.158,0.1452,
TSLA,"Tesla, Inc.",Electric Vehicles & Mobility,EVs - Autonomous Driving & Fleet,Primary,,0.0284,0.1147,-0.1809,
TSLA,"Tesla, Inc.",Energy - Renewable,Energy Clean - Batteries & Storage,Secondary,,0.0284,0.1147,-0.1809,
TSM,Taiwan Semiconductor Manufacturing Co Ltd,Semiconductors,"Semis - Logic & CPUs, GPUs, Accelerators",Primary,,-0.0484,0.0166,0.0162,
TSN,"Tyson Foods, Inc.",Agriculture & FoodTech,Agriculture - Agri-Food Processing & Distribution,Primary,,-0.0126,0.0073,-0.1029,
TSN,"Tyson Foods, Inc.",Commodities - Agriculture,Comm Agri - Livestock & Animal Protein,Secondary,,-0.0126,0.0073,-0.1029,
TT,Trane Technologies Plc,Industrials & Construction,Industrials - Building Products & HVAC,Primary,,-0.047,-0.0583,0.0066,
TT,Trane Technologies Plc,Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,,-0.047,-0.0583,0.0066,
TTC,Toro Co,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary,,0.0203,0.061,0.1004,
TTD,"Trade Desk, Inc.",E-commerce,E-commerce - Retail Media & Advertising,Primary,,-0.0097,-0.2325,-0.4071,
TTD,"Trade Desk, Inc.",Artificial Intelligence,"AI - Ads, Search & Recommendations",Secondary,,-0.0097,-0.2325,-0.4071,
TTE,Totalenergies Se,Energy - Traditional,Energy Base - Integrated Energy Majors,Primary,,0.0081,0.0294,-0.0246,
TTE,Totalenergies Se,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Secondary,,0.0081,0.0294,-0.0246,
TTEK,"Tetra Tech, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Primary,,0.029,0.1648,0.3358,
TTEK,"Tetra Tech, Inc.",Environmental Sustainability,Environmental - Water Infrastructure & Treatment,Secondary,,0.029,0.1648,0.3358,
TTMI,"TTM Technologies, Inc.",Hardware,Hardware - Industrial & IoT,Primary,,-0.2402,-0.1848,-0.436,
TTMI,"TTM Technologies, Inc.",Defense & Aerospace,Defense - Secure Defense Supply Chains,Secondary,,-0.2402,-0.1848,-0.436,
TTWO,Take Two Interactive Software Inc,Software,Software - Gaming & Platforms,Primary,,-0.0336,0.008,0.0261,
TTWO,Take Two Interactive Software Inc,Digital Entertainment & Media,Entertainment - Game Publishers & Developers,Secondary,,-0.0336,0.008,0.0261,
TW,Tradeweb Markets Inc.,FinTech & Digital Finance,FinTech - Exchanges & Market Infrastructure,Primary,,0.0305,0.0856,0.022,
TWLO,Twilio Inc,Telecommunications,Telecom - Enterprise & Unified Communications,Primary,,-0.0263,0.1626,0.1847,
TWLO,Twilio Inc,Cloud Computing,Cloud - Hyperscalers & Platforms,Secondary,,-0.0263,0.1626,0.1847,
TWST,Twist Bioscience Corp,Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Primary,,0.1317,0.5598,1.3246,
TXG,"10X Genomics, Inc.",Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,,0.1002,0.3789,1.6943,
TXG,"10X Genomics, Inc.",Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Secondary,,0.1002,0.3789,1.6943,
TXN,Texas Instruments Inc,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,,-0.0847,-0.0691,-0.1583,
TXN,Texas Instruments Inc,Hardware,Hardware - Industrial & IoT,Secondary,,-0.0847,-0.0691,-0.1583,
TXNM,"TXNM Energy, Inc.",Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,,-0.0087,-0.0154,-0.0331,
TXRH,"Texas Roadhouse, Inc.",Consumer Goods & Retail,Consumer - Restaurants & Dining,Primary,,0.0044,0.0622,0.1611,
TXT,Textron Inc,Defense & Aerospace,Defense - Drones & Anti-Drone Systems,Primary,,-0.063,-0.1403,-0.1054,
TXT,Textron Inc,Defense & Aerospace,Defense - Next-Generation Aircraft & Maintenance,Secondary,,-0.063,-0.1403,-0.1054,
TYL,Tyler Technologies Inc,Software,Software - Vertical SaaS Platforms,Primary,,0.1102,0.1973,0.1358,
U,Unity Software Inc.,Software,Software - Vertical SaaS Platforms,Primary,,0.0156,0.6129,0.8052,
U,Unity Software Inc.,Software,Software - Gaming & Platforms,Secondary,,0.0156,0.6129,0.8052,
UAA,"Under Armour, Inc.",Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,,0.0151,-0.2361,-0.0236,
UAA,"Under Armour, Inc.",Consumer Goods & Retail,Consumer - Apparel & E-Commerce Retail,Secondary,,0.0151,-0.2361,-0.0236,
UAL,"United Airlines Holdings, Inc.",Transportation & Logistics,Transportation - Air Travel & Passenger Transportation,Primary,,-0.0711,-0.0397,0.1362,
UAL,"United Airlines Holdings, Inc.",Transportation & Logistics,"Transportation - Logistics, Warehousing & Supply Chain Solutions",Secondary,,-0.0711,-0.0397,0.1362,
UAN,"Cvr Partners, Lp",Agriculture & FoodTech,Agriculture - Agricultural Inputs & Crop Science,Primary,,0.0227,0.0676,0.0496,
UAVS,Ageagle Aerial Systems Inc.,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary,,0.1739,0.5211,0.0588,
UBER,"Uber Technologies, Inc",Transportation & Logistics,Transportation - Urban Mobility & Emerging Transport Tech,Primary,,0.0573,0.2025,0.104,
UBER,"Uber Technologies, Inc",Electric Vehicles & Mobility,EVs - Autonomous Driving & Fleet,Secondary,,0.0573,0.2025,0.104,
UBSI,"United Bankshares, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,,-0.0241,0.0,0.1144,
UDR,"UDR, Inc.",Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,,0.0309,-0.0266,0.0175,
UE,Urban Edge Properties,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,,-0.0114,-0.0749,-0.0219,
UEC,Uranium Energy Corp,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary,,0.12,0.3155,-0.0392,
UEC,Uranium Energy Corp,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary,,0.12,0.3155,-0.0392,
UFPI,"UFP Industries, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary,,0.0106,0.0147,0.1128,
UGI,UGI Corp,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,,0.0883,0.023,0.0828,
