Ticker,Company Name,Theme,Sub Theme,Assignment,Market Cap,1W Price Change %,1M Price Change %,3M Price Change %,Sub Market Cap
SLAB,Silicon Laboratories Inc.,Semiconductors,Semis - Wireless & Connectivity,Primary,7276.6228,-0.0055,0.0055,0.0027,4365.9737
SLAB,Silicon Laboratories Inc.,Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Secondary,7276.6228,-0.0055,0.0055,0.0027,2910.6491
SLB,Schlumberger Limited/Nv,Energy - Traditional,Energy Base - Oilfield Services & Equipment,Primary,80143.7368,0.0026,0.0301,-0.0523,48086.2421
SLB,Schlumberger Limited/Nv,Energy - Renewable,Energy Clean - Utilities & Clean Power Operators,Secondary,80143.7368,0.0026,0.0301,-0.0523,32057.4947
SLDP,"Solid Power, Inc.",Electric Vehicles & Mobility,EVs - Batteries & Materials,Primary,524.8168,-0.0213,0.1058,-0.2484,314.8901
SLDP,"Solid Power, Inc.",Nanotechnology,NanoTech - Energy & Environment,Secondary,524.8168,-0.0213,0.1058,-0.2484,209.9267
SLG,Sl Green Realty Corp,Real Estate & REITs,Real Estate - Office & Commercial Workspaces,Primary,4493.972,0.0438,0.0725,0.3696,4493.972
SLGN,Silgan Holdings Inc.,Industrials & Construction,Industrials - Packaging & Containers,Primary,4491.4857,0.0199,-0.0846,0.1274,4491.4857
SLM,SLM Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,4951.9201,-0.0345,0.0844,0.1964,4951.9201
SLQT,"Selectquote, Inc.",FinTech & Digital Finance,FinTech - InsurTech & Embedded Insurance,Primary,136.8459,0.0674,0.2031,-0.224,136.8459
SMCI,"Super Micro Computer, Inc.",Hardware,Hardware - Data Center Infrastructure & Servers,Primary,22750.5234,-0.0812,0.1684,-0.0115,22750.5234
SMG,Scotts Miracle-Gro Co,Commodities - Agriculture,"Comm Agri - Fertilizers, Crop Inputs & Seeds",Primary,3533.3883,0.0364,-0.1148,0.0371,3533.3883
SMPL,Simply Good Foods Co,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,970.2001,0.012,0.0734,-0.075,970.2001
SMR,Nuscale Power Corp,Energy - Traditional,Energy Base - Nuclear Power & Advanced Reactors,Primary,3714.0255,-0.0152,0.1187,-0.2061,2228.4153
SMR,Nuscale Power Corp,Commodities - Energy,Comm Energy - Uranium & Nuclear Fuels,Secondary,3714.0255,-0.0152,0.1187,-0.2061,1485.6102
SMTC,Semtech Corp,Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Primary,11262.9084,-0.216,-0.0398,-0.2288,11262.9084
SN,"Sharkninja, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,25896.8166,-0.0034,0.2314,0.6334,25896.8166
SNA,Snap-On Inc,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,20405.8317,-0.0107,-0.0178,0.0826,20405.8317
SNAP,Snap Inc,E-commerce,E-commerce - Online Marketplaces & Recommerce,Primary,9352.3241,0.0676,0.2713,-0.0332,5611.3945
SNAP,Snap Inc,Artificial Intelligence,"AI - Ads, Search & Recommendations",Secondary,9352.3241,0.0676,0.2713,-0.0332,3740.9296
SNDK,Sandisk Corp,Semiconductors,Semis - Memory & Storage,Primary,218621.1492,-0.1644,0.0394,0.0098,131172.6895
SNDK,Sandisk Corp,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Secondary,218621.1492,-0.1644,0.0394,0.0098,87448.4597
SNDR,"Schneider National, Inc.",Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary,6107.4831,-0.0431,-0.0737,0.0459,6107.4831
SNOW,Snowflake Inc.,Cloud Computing,Cloud - Hyperscalers & Platforms,Primary,111875.5471,-0.0222,0.2041,0.8744,67125.3283
SNOW,Snowflake Inc.,Big Data & Analytics,"Big Data - Analytics, AI Platforms & BI",Secondary,111875.5471,-0.0222,0.2041,0.8744,44750.2188
SNPS,Synopsys Inc,Semiconductors,Semis - EDA Tools & Design Software,Primary,75540.5128,-0.0453,0.0563,-0.2482,45324.3077
SNPS,Synopsys Inc,Industrial Automation & Robotics,Automation - Industrial Software & Digital Twin,Secondary,75540.5128,-0.0453,0.0563,-0.2482,30216.2051
SNX,TD Synnex Corp,Industrials & Construction,Industrials - Distribution & Rental Services,Primary,19481.9494,-0.0767,0.003,0.0286,11689.1696
SNX,TD Synnex Corp,Hardware,Hardware - Data Center Infrastructure & Servers,Secondary,19481.9494,-0.0767,0.003,0.0286,7792.7798
SO,Southern Co,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,103647.7071,-0.0237,-0.0659,-0.0392,62188.6243
SO,Southern Co,Energy - Renewable,Energy Clean - Utilities & Clean Power Operators,Secondary,103647.7071,-0.0237,-0.0659,-0.0392,41459.0828
SOFI,"Sofi Technologies, Inc.",FinTech & Digital Finance,FinTech - Digital Banking & Neobanks,Primary,23558.2423,-0.0038,0.1081,0.1677,14134.9454
SOFI,"Sofi Technologies, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Secondary,23558.2423,-0.0038,0.1081,0.1677,9423.2969
SOLS,"Solstice Advanced Materials, Inc.",Industrials & Construction,Industrials - Chemicals & Advanced Materials,Primary,8793.7905,-0.1149,-0.0856,-0.3223,5276.2743
SOLS,"Solstice Advanced Materials, Inc.",Nanotechnology,NanoTech - Consumer & Industrial Products,Secondary,8793.7905,-0.1149,-0.0856,-0.3223,3517.5162
SOLV,Solventum Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,15532.9147,0.051,0.1697,0.1877,15532.9147
SON,Sonoco Products Co,Environmental Sustainability,Environmental - Waste Management & Recycling,Primary,5684.3238,0.013,-0.0034,0.1754,5684.3238
SONO,Sonos Inc,Smart Home & IoT,Smart Home - Connected Devices & Appliances,Primary,1822.9102,-0.0026,0.049,-0.0064,1093.7461
SONO,Sonos Inc,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Secondary,1822.9102,-0.0026,0.049,-0.0064,729.1641
SONY,Sony Group Corp,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Primary,142013.3335,0.0236,0.1563,0.0958,142013.3335
SOUN,"Soundhound Ai, Inc.",Artificial Intelligence,"AI - Apps, Domain-Specific AI",Primary,3108.769,-0.0057,0.1364,-0.1432,1865.2614
SOUN,"Soundhound Ai, Inc.",Smart Home & IoT,Smart Home - Automation & Control Systems,Secondary,3108.769,-0.0057,0.1364,-0.1432,1243.5076
SPCB,Supercom Ltd,Cybersecurity,"Cybersecurity - Identity, Biometrics & Access Management",Primary,67.8917,-0.0252,0.0093,-0.0191,67.8917
SPCE,"Virgin Galactic Holdings, Inc",Space Tech,"Space - Infrastructure, Exploration & Launch",Primary,454.7877,-0.0415,0.2048,-0.0741,454.7877
SPG,Simon Property Group Inc /De/,Real Estate & REITs,Real Estate - Retail & Consumer Real Estate,Primary,83794.2886,-0.0042,-0.0394,0.0917,83794.2886
SPGI,S&P Global Inc.,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,128361.8161,0.0606,0.0212,0.1047,128361.8161
SPIR,"Spire Global, Inc.",Defense & Aerospace,Defense - Space Technology & Satellite Services,Primary,563.4323,0.0095,0.2621,-0.3445,338.0594
SPIR,"Spire Global, Inc.",Space Tech,Space - Data Analytics & Earth Observation,Secondary,563.4323,0.0095,0.2621,-0.3445,225.3729
SPOT,Spotify Technology S.A.,Digital Entertainment & Media,Entertainment - Video Streaming,Primary,110571.4135,0.0921,0.1143,0.0346,110571.4135
SPWR,SunPower Inc. -,Energy - Renewable,Energy Clean - Solar,Primary,59.6533,0.3119,-0.4066,-0.7446,59.6533
SPXC,"SPX Technologies, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,10062.249,-0.0769,-0.0871,-0.0332,6037.3494
SPXC,"SPX Technologies, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,10062.249,-0.0769,-0.0871,-0.0332,4024.8996
SQM,Chemical & Mining Co Of Chile Inc,Energy - Renewable,Energy Clean - Materials & Critical Metals,Primary,23516.5635,0.0963,0.1979,0.0268,14109.9381
SQM,Chemical & Mining Co Of Chile Inc,Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Secondary,23516.5635,0.0963,0.1979,0.0268,9406.6254
SR,Spire Inc.,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,4869.122,0.001,-0.0109,-0.0433,2921.4732
SR,Spire Inc.,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,4869.122,0.001,-0.0109,-0.0433,1947.6488
SRAD,Sportradar Group Ag,Digital Entertainment & Media,"Entertainment - Sports Betting, Wagering & Prediction Markets",Primary,3876.9667,-0.0023,-0.0833,0.0054,2326.18
SRAD,Sportradar Group Ag,Digital Entertainment & Media,Entertainment - iGaming & Online Gambling,Secondary,3876.9667,-0.0023,-0.0833,0.0054,1550.7867
SRE,Sempra,Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,55300.354,-0.0159,-0.0904,-0.0822,33180.2124
SRE,Sempra,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,55300.354,-0.0159,-0.0904,-0.0822,22120.1416
SSB,Southstate Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,10367.5484,-0.0353,0.0148,0.137,10367.5484
SSD,"Simpson Manufacturing Co., Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary,7685.8568,-0.0427,-0.0328,0.0151,7685.8568
SSYS,Stratasys Ltd.,Hardware,Hardware - Next-Gen & Specialty,Primary,670.0406,-0.1346,-0.0473,-0.1519,402.0244
SSYS,Stratasys Ltd.,Hardware,Hardware - Printing & Imaging,Secondary,670.0406,-0.1346,-0.0473,-0.1519,268.0162
ST,Sensata Technologies Holding Plc,Industrial Automation & Robotics,Automation - Industrial Sensors & Machine Vision,Primary,6106.6844,-0.0862,-0.0796,-0.1342,6106.6844
STAG,"Stag Industrial, Inc.",Real Estate & REITs,"Real Estate - E-Commerce, Warehousing & Logistics",Primary,7291.7243,0.0068,-0.0988,-0.0191,7291.7243
STE,Steris Plc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,23192.3507,0.0353,0.1112,0.1016,23192.3507
STEM,"Stem, Inc.",Energy - Renewable,Energy Clean - Batteries & Storage,Primary,52.562,-0.1049,-0.0055,-0.4228,31.5372
STEM,"Stem, Inc.",Smart Home & IoT,Smart Home - Energy & Utilities,Secondary,52.562,-0.1049,-0.0055,-0.4228,21.0248
STKH,Steakholder Foods Ltd.,Agriculture & FoodTech,Agriculture - Alternative Proteins,Primary,3.8754,-0.1212,1.7423,-0.2564,3.8754
STLD,Steel Dynamics Inc,Commodities - Metals,Comm Metals - Industrial & Base Metals,Primary,32860.8338,-0.1119,-0.0722,-0.0427,19716.5003
STLD,Steel Dynamics Inc,Commodities - Metals,Comm Metals - Recycling & Circular Materials,Secondary,32860.8338,-0.1119,-0.0722,-0.0427,13144.3335
STM,Stmicroelectronics N.V.,Semiconductors,"Semis - Analog, Mixed-Signal & Power Management",Primary,44042.58,-0.1154,-0.0425,-0.2611,26425.548
STM,Stmicroelectronics N.V.,Semiconductors,Semis - Emerging Technologies,Secondary,44042.58,-0.1154,-0.0425,-0.2611,17617.032
STRL,"Sterling Infrastructure, Inc.",Industrials & Construction,Industrials - Engineering & Construction,Primary,15192.0937,-0.1776,-0.2486,-0.3224,9115.2562
STRL,"Sterling Infrastructure, Inc.",Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,15192.0937,-0.1776,-0.2486,-0.3224,6076.8375
STT,State Street Corp,Financials - Traditional,"Fin Trad - Asset Management, Custody & Alternatives",Primary,52446.0605,-0.011,0.0298,0.2463,52446.0605
STWD,"Starwood Property Trust, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,6186.4366,0.0031,-0.0139,-0.0304,6186.4366
STX,Seagate Technology Holdings Plc,Semiconductors,Semis - Memory & Storage,Primary,180103.0697,-0.2012,-0.067,-0.0215,108061.8418
STX,Seagate Technology Holdings Plc,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Secondary,180103.0697,-0.2012,-0.067,-0.0215,72041.2279
STZ,"Constellation Brands, Inc.",Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,23502.6801,0.0539,0.0655,-0.0723,23502.6801
SUI,Sun Communities Inc,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,15595.7135,0.0171,0.0131,-0.0248,15595.7135
SVM,Silvercorp Metals Inc,Commodities - Metals,Comm Metals - Precious Metals,Primary,2798.2597,0.0612,0.3122,0.0704,2798.2597
SW,Smurfit Westrock Plc,Industrials & Construction,Industrials - Packaging & Containers,Primary,25539.0208,0.0184,0.0118,0.2913,25539.0208
SWK,"Stanley Black & Decker, Inc.",Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,14876.6495,-0.0108,0.0794,0.3022,8925.9897
SWK,"Stanley Black & Decker, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Secondary,14876.6495,-0.0108,0.0794,0.3022,5950.6598
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Semis - Wireless & Connectivity,Primary,10060.6106,-0.0128,0.1104,-0.1817,6036.3664
SWKS,"Skyworks Solutions, Inc.",Telecommunications,"Telecom - 5G, Wireless & Carriers",Secondary,10060.6106,-0.0128,0.1104,-0.1817,4024.2442
SWX,"Southwest Gas Holdings, Inc.",Energy - Traditional,Energy Base - Utilities & Conventional Power Operators,Primary,6488.9754,-0.0185,-0.0309,0.0032,3893.3852
SWX,"Southwest Gas Holdings, Inc.",Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,6488.9754,-0.0185,-0.0309,0.0032,2595.5902
SYF,Synchrony Financial,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,26036.1748,-0.009,0.1024,0.1188,15621.7049
SYF,Synchrony Financial,FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Secondary,26036.1748,-0.009,0.1024,0.1188,10414.4699
SYK,Stryker Corp,Industrial Automation & Robotics,Robotics - Medical & Surgical Robotics,Primary,125739.0817,-0.0117,-0.0074,0.0386,75443.449
SYK,Stryker Corp,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Secondary,125739.0817,-0.0117,-0.0074,0.0386,50295.6327
SYM,Symbotic Inc.,Industrial Automation & Robotics,Automation - Factory & Process Automation Systems,Primary,24232.7532,-0.0548,-0.003,-0.2591,14539.6519
SYM,Symbotic Inc.,Industrial Automation & Robotics,Automation - Smart Logistics & Warehouse Automation,Secondary,24232.7532,-0.0548,-0.003,-0.2591,9693.1013
SYNA,Synaptics Inc,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Primary,3663.5423,-0.1528,-0.171,-0.348,2198.1254
SYNA,Synaptics Inc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Secondary,3663.5423,-0.1528,-0.171,-0.348,1465.4169
SYY,Sysco Corp,Agriculture & FoodTech,Agriculture - Agri-Food Processing & Distribution,Primary,40176.9923,0.0246,0.009,0.1065,40176.9923
T,At&T Inc.,Telecommunications,Telecom - Cloud & Edge Connectivity,Primary,176037.7897,0.0409,0.0646,0.0306,105622.6738
T,At&T Inc.,Telecommunications,"Telecom - 5G, Wireless & Carriers",Secondary,176037.7897,0.0409,0.0646,0.0306,70415.1159
TAL,Tal Education Group,Education Technology,Education - Digital Curriculum,Primary,6367.9701,-0.0171,0.1146,0.175,6367.9701
TAP,Molson Coors Beverage Co,Consumer Goods & Retail,"Consumer - Health, Food & Beverages",Primary,8015.6549,0.0552,0.0498,0.0224,8015.6549
TBCH,Turtle Beach Corp,Hardware,"Hardware - Consumer Electronics, PCs & Peripherals",Primary,225.4833,0.0286,0.0457,0.0161,225.4833
TCBI,"Texas Capital Bancshares, Inc.",Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,4260.4882,-0.0306,-0.0126,-0.012,4260.4882
TDC,Teradata Corp /De/,Big Data & Analytics,"Big Data - Analytics, AI Platforms & BI",Primary,2559.36,-0.0004,-0.0351,-0.177,1535.616
TDC,Teradata Corp /De/,Software,"Software - Data, Analytics & DevOps",Secondary,2559.36,-0.0004,-0.0351,-0.177,1023.744
TDG,Transdigm Group Inc,Defense & Aerospace,Defense - Next-Generation Aircraft & Maintenance,Primary,66280.9723,-0.0313,-0.0304,-0.0119,39768.5834
TDG,Transdigm Group Inc,Defense & Aerospace,Defense - Secure Defense Supply Chains,Secondary,66280.9723,-0.0313,-0.0304,-0.0119,26512.3889
TDOC,"Teladoc Health, Inc.",Healthcare & Biotech,"Healthcare - Digital Health, Telemedicine & Remote Care",Primary,1126.4408,-0.052,-0.293,-0.0563,1126.4408
TDUP,Thredup Inc.,E-commerce,E-commerce - Online Marketplaces & Recommerce,Primary,369.0476,-0.0175,-0.507,-0.345,221.4286
TDUP,Thredup Inc.,Consumer Goods & Retail,Consumer - Resale & Sharing Platforms,Secondary,369.0476,-0.0175,-0.507,-0.345,147.619
TDY,Teledyne Technologies Inc,Industrial Automation & Robotics,Automation - Industrial Sensors & Machine Vision,Primary,28982.0303,-0.0769,-0.046,0.0077,17389.2182
TDY,Teledyne Technologies Inc,Industrial Automation & Robotics,Robotics - Sensors & Vision Systems,Secondary,28982.0303,-0.0769,-0.046,0.0077,11592.8121
TE,T1 Energy Inc.,Electric Vehicles & Mobility,EVs - Batteries & Materials,Primary,1272.357,-0.1148,-0.136,-0.4653,1272.357
TEAM,Atlassian Corp,Cloud Computing,Cloud - Horizontal SaaS & Cloud Applications,Primary,43370.2748,0.082,0.972,1.0057,26022.1649
TEAM,Atlassian Corp,Cloud Computing,Cloud - Hyperscalers & Platforms,Secondary,43370.2748,0.082,0.972,1.0057,17348.1099
TECH,Bio-Techne Corp,Nanotechnology,NanoTech - Research Tools & Advanced Instruments,Primary,11279.1337,0.0011,0.0122,0.5032,6767.4802
TECH,Bio-Techne Corp,Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Secondary,11279.1337,0.0011,0.0122,0.5032,4511.6535
TECK,Teck Resources Ltd,Commodities - Metals,Comm Metals - Battery & Energy Transition Metals,Primary,34440.1183,0.0827,0.1663,0.1219,34440.1183
TEL,Te Connectivity Plc,Hardware,Hardware - Industrial & IoT,Primary,58600.3702,-0.0652,0.0013,0.0021,58600.3702
TEM,"Tempus Ai, Inc.",Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Primary,11939.3669,0.2814,0.55,0.4329,11939.3669
TENB,"Tenable Holdings, Inc.",Cybersecurity,Cybersecurity - Cloud Security,Primary,3738.1509,-0.0383,0.0524,0.3336,2242.8905
TENB,"Tenable Holdings, Inc.",Software,"Software - Data, Analytics & DevOps",Secondary,3738.1509,-0.0383,0.0524,0.3336,1495.2604
TER,"Teradyne, Inc",Semiconductors,"Semis - Testing, Packaging & Assembly",Primary,57048.7398,-0.1766,0.0428,0.018,34229.2439
TER,"Teradyne, Inc",Industrial Automation & Robotics,Automation - Factory & Process Automation Systems,Secondary,57048.7398,-0.1766,0.0428,0.018,22819.4959
TEX,Terex Corp,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,7530.0838,-0.0217,-0.0541,0.1467,7530.0838
TFC,Truist Financial Corp,Financials - Traditional,"Fin Trad - Banks, Lending & Mortgage Finance",Primary,62070.8291,-0.0327,-0.0086,0.0606,62070.8291
TFII,Tfi International Inc.,Transportation & Logistics,"Transportation - Trucking, LTL & Ground Freight",Primary,11163.4586,-0.0672,-0.0971,-0.0797,11163.4586
TFPM,Triple Flag Precious Metals Corp.,Commodities - Metals,Comm Metals - Precious Metals,Primary,7148.3049,0.0967,0.1953,0.1309,7148.3049
TGT,Target Corp,E-commerce,E-commerce - Grocery & Local Commerce Platforms,Primary,77162.5277,0.125,0.2516,0.363,46297.5166
TGT,Target Corp,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Secondary,77162.5277,0.125,0.2516,0.363,30865.0111
THC,Tenet Healthcare Corp,Healthcare & Biotech,"Healthcare - IT, Services & Data Infrastructure",Primary,22431.787,0.053,0.1946,0.6031,22431.787
THG,"Hanover Insurance Group, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,7920.5555,0.0242,0.0429,0.1714,7920.5555
THO,"Thor Industries, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,4134.3964,0.0229,0.036,0.0385,4134.3964
THRM,Gentherm Inc,Electric Vehicles & Mobility,EVs - Key Suppliers & Autonomy Tech,Primary,1211.3204,-0.0898,-0.0759,0.2049,1211.3204
TJX,"TJX Companies, Inc.",E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,155442.9542,-0.0672,-0.0847,-0.1081,93265.7725
TJX,"TJX Companies, Inc.",Consumer Goods & Retail,Consumer - Apparel & E-Commerce Retail,Secondary,155442.9542,-0.0672,-0.0847,-0.1081,62177.1817
TKO,"TKO Group Holdings, Inc.",Digital Entertainment & Media,Entertainment - Video Streaming,Primary,36608.5489,-0.0088,0.0709,0.014,36608.5489
TKR,Timken Co,Industrials & Construction,"Industrials - Machinery, Flow Control & Components",Primary,8504.1085,-0.0812,-0.1292,0.0259,8504.1085
TLN,Talen Energy Corp,Artificial Intelligence,"AI - Compute, Edge & Acceleration",Primary,14639.4839,-0.144,-0.1511,-0.1797,14639.4839
TLRY,"Tilray Brands, Inc.",Healthcare & Biotech,"Healthcare - Regenerative Medicine, Psychedelics, Cannabis",Primary,649.3819,0.0536,0.2165,-0.1078,649.3819
TME,Tencent Music Entertainment Group,Digital Entertainment & Media,Entertainment - Video Streaming,Primary,14178.7914,-0.0237,-0.0226,-0.017,14178.7914
TMHC,Taylor Morrison Home Corp,Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,6665.3965,,,,6665.3965
TMO,Thermo Fisher Scientific Inc.,Healthcare & Biotech,"Healthcare - Diagnostics, Biomarkers & Liquid Biopsy",Primary,232474.9189,0.0738,0.1064,0.404,139484.9513
TMO,Thermo Fisher Scientific Inc.,Healthcare & Biotech,Healthcare - Genomics & Personalized Medicine,Secondary,232474.9189,0.0738,0.1064,0.404,92989.9676
TMUS,"T-Mobile Us, Inc.",Telecommunications,"Telecom - 5G, Wireless & Carriers",Primary,195891.2819,0.0139,0.014,-0.041,117534.7691
TMUS,"T-Mobile Us, Inc.",Smart Home & IoT,"Smart Home & IoT - Devices, Sensors & Connectivity",Secondary,195891.2819,0.0139,0.014,-0.041,78356.5128
TNDM,Tandem Diabetes Care Inc,Healthcare & Biotech,Healthcare - Medical Devices & HealthTech Hardware,Primary,1546.0388,-0.0016,0.2979,0.4848,1546.0388
TNGX,"Tango Therapeutics, Inc.",Healthcare & Biotech,Healthcare - Oncology & Precision Cancer Therapeutics,Primary,4132.6403,-0.0308,-0.0796,0.211,4132.6403
TNL,Travel + Leisure Co.,Real Estate & REITs,"Real Estate - Travel, Leisure & Entertainment Properties",Primary,4480.9462,-0.0077,-0.0126,0.1321,4480.9462
TOL,"Toll Brothers, Inc.",Real Estate & REITs,"Real Estate - Housing, Urban Living & Demographics",Primary,13619.6618,0.0138,-0.0161,0.0996,13619.6618
TOST,"Toast, Inc.",FinTech & Digital Finance,FinTech - Digital Payments & Merchant Infrastructure,Primary,21218.3798,0.0696,0.2641,0.5851,12731.0279
TOST,"Toast, Inc.",Software,Software - Vertical SaaS Platforms,Secondary,21218.3798,0.0696,0.2641,0.5851,8487.3519
TPL,Texas Pacific Land Corp,Energy - Traditional,Energy Base - Oil & Gas Exploration & Production,Primary,25758.5951,0.0351,-0.1096,-0.0697,15455.1571
TPL,Texas Pacific Land Corp,Commodities - Energy,Comm Energy - Crude Oil,Secondary,25758.5951,0.0351,-0.1096,-0.0697,10303.438
TPR,"Tapestry, Inc.",Consumer Goods & Retail,Consumer - Modern Luxury & Lifestyle,Primary,26351.6058,0.0243,-0.0732,-0.043,26351.6058
TREX,"Trex Co, Inc.",Industrials & Construction,Industrials - Building Products & HVAC,Primary,4815.1675,-0.0304,0.0884,0.2065,4815.1675
TRGP,Targa Resources Corp,Energy - Traditional,Energy Base - Refining & Midstream Infrastructure,Primary,63098.4745,0.0587,0.0509,0.0682,37859.0847
TRGP,Targa Resources Corp,Commodities - Energy,Comm Energy - Natural Gas & LNG,Secondary,63098.4745,0.0587,0.0509,0.0682,25239.3898
TRI,Thomson Reuters Corp /Can/,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,47056.855,0.1037,0.2128,0.2733,47056.855
TRMB,Trimble Inc.,Hardware,Hardware - Industrial & IoT,Primary,14147.0208,0.0894,0.1467,0.0769,8488.2125
TRMB,Trimble Inc.,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Secondary,14147.0208,0.0894,0.1467,0.0769,5658.8083
TRNO,Terreno Realty Corp,Real Estate & REITs,"Real Estate - E-Commerce, Warehousing & Logistics",Primary,7509.1446,0.0107,-0.0519,0.0517,7509.1446
TROW,Price T Rowe Group Inc,Crypto & Blockchain,"Blockchain - Platforms, Tokenization & Financial Services",Primary,23955.372,0.0167,-0.0361,0.0992,23955.372
TRU,Transunion,Big Data & Analytics,"Big Data - Data Generation, Sourcing & Providers",Primary,16261.0924,0.08,0.1109,0.205,16261.0924
TRUP,"Trupanion, Inc.",FinTech & Digital Finance,FinTech - InsurTech & Embedded Insurance,Primary,1385.3862,0.059,0.3239,0.4449,1385.3862
TRV,"Travelers Companies, Inc.",Financials - Traditional,Fin Trad - Insurance & Reinsurance,Primary,77287.4732,0.0166,-0.0431,0.2142,77287.4732
TSAT,Telesat Corp,Telecommunications,Telecom - Satellite & Space Communication,Primary,2166.5836,-0.1658,0.1254,-0.2118,1299.9502
TSAT,Telesat Corp,Space Tech,"Space - Infrastructure, Exploration & Launch",Secondary,2166.5836,-0.1658,0.1254,-0.2118,866.6334
TSCO,Tractor Supply Co,E-commerce,"E-commerce - Omnichannel Retailers, Online & Physical Stores",Primary,18715.7606,0.0429,0.166,0.1531,11229.4564
TSCO,Tractor Supply Co,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Secondary,18715.7606,0.0429,0.166,0.1531,7486.3042
TSLA,"Tesla, Inc.",Electric Vehicles & Mobility,EVs - Autonomous Driving & Fleet,Primary,1378194.686,0.0284,0.1147,-0.1809,826916.8116
TSLA,"Tesla, Inc.",Energy - Renewable,Energy Clean - Batteries & Storage,Secondary,1378194.686,0.0284,0.1147,-0.1809,551277.8744
TSM,Taiwan Semiconductor Manufacturing Co Ltd,Semiconductors,"Semis - Logic & CPUs, GPUs, Accelerators",Primary,2127076.6551,-0.0484,0.0166,0.0162,2127076.6551
TSN,"Tyson Foods, Inc.",Agriculture & FoodTech,Agriculture - Agri-Food Processing & Distribution,Primary,20358.7523,-0.0126,0.0073,-0.1029,12215.2514
TSN,"Tyson Foods, Inc.",Commodities - Agriculture,Comm Agri - Livestock & Animal Protein,Secondary,20358.7523,-0.0126,0.0073,-0.1029,8143.5009
TT,Trane Technologies Plc,Industrials & Construction,Industrials - Building Products & HVAC,Primary,99661.7011,-0.047,-0.0583,0.0066,59797.0207
TT,Trane Technologies Plc,Cloud Computing,Cloud - Data Centers & Infrastructure,Secondary,99661.7011,-0.047,-0.0583,0.0066,39864.6804
TTC,Toro Co,Agriculture & FoodTech,Agriculture - Precision Agriculture & Farm Automation,Primary,9473.4344,0.0203,0.061,0.1004,9473.4344
TTD,"Trade Desk, Inc.",E-commerce,E-commerce - Retail Media & Advertising,Primary,6235.3106,-0.0097,-0.2325,-0.4071,3741.1864
